,Class balance,Train size,Model,Implementation,Threshold,Run,AUROC,AUCPR
469,0.5,400,2,user-defined,2,1,0.62275,0.7028
470,0.5,400,2,user-defined,3,1,0.62275,0.7028
471,0.5,400,2,sklearn,-,1,0.62277,0.79061
472,0.5,400,3,user-defined,1,1,0.641,0.73765
473,0.5,400,3,user-defined,2,1,0.641,0.73765
474,0.5,400,3,user-defined,3,1,0.641,0.73765
475,0.5,400,3,sklearn,-,1,0.64099,0.80633
476,0.5,400,4,user-defined,1,1,0.7842,0.83928
477,0.5,400,4,user-defined,2,1,0.78807,0.8411
478,0.5,400,4,user-defined,3,1,0.78976,0.84222
479,0.5,400,4,sklearn,-,1,0.78992,0.84257
480,0.5,800,1,user-defined,1,1,0.79285,0.84727
481,0.5,800,1,user-defined,2,1,0.79711,0.85031
482,0.5,800,1,user-defined,3,1,0.79758,0.84724
483,0.5,800,1,sklearn,-,1,0.79765,0.84746
484,0.5,800,2,user-defined,1,1,0.6338,0.7104
485,0.5,800,2,user-defined,2,1,0.6338,0.7104
486,0.5,800,2,user-defined,3,1,0.6338,0.7104
487,0.5,800,2,sklearn,-,1,0.63378,0.79638
488,0.5,800,3,user-defined,1,1,0.6447,0.71055
489,0.5,800,3,user-defined,2,1,0.6447,0.71055
490,0.5,800,3,user-defined,3,1,0.6447,0.71055
491,0.5,800,3,sklearn,-,1,0.64468,0.80027
492,0.5,800,4,user-defined,1,1,0.79269,0.84515
493,0.5,800,4,user-defined,2,1,0.79652,0.84733
494,0.5,800,4,user-defined,3,1,0.79781,0.84717
495,0.5,800,4,sklearn,-,1,0.79779,0.8479
496,0.5,1600,1,user-defined,1,1,0.79331,0.84794
497,0.5,1600,1,user-defined,2,1,0.79625,0.84857
498,0.5,1600,1,user-defined,3,1,0.79783,0.84798
499,0.5,1600,1,sklearn,-,1,0.79779,0.84764
500,0.5,1600,2,user-defined,1,1,0.61775,0.6889
501,0.5,1600,2,user-defined,2,1,0.61775,0.6889
502,0.5,1600,2,user-defined,3,1,0.61775,0.6889
503,0.5,1600,2,sklearn,-,1,0.61774,0.78499
504,0.5,1600,3,user-defined,1,1,0.62735,0.7048
505,0.5,1600,3,user-defined,2,1,0.62735,0.7048
506,0.5,1600,3,user-defined,3,1,0.62735,0.7048
507,0.5,1600,3,sklearn,-,1,0.62736,0.79268
508,0.5,1600,4,user-defined,1,1,0.79323,0.8465
509,0.5,1600,4,user-defined,2,1,0.79607,0.84788
510,0.5,1600,4,user-defined,3,1,0.79728,0.8474
511,0.5,1600,4,sklearn,-,1,0.7973,0.847
512,0.5,3200,1,user-defined,1,1,0.79571,0.85036
513,0.5,3200,1,user-defined,2,1,0.79752,0.84792
514,0.5,3200,1,user-defined,3,1,0.7989,0.84879
515,0.5,3200,1,sklearn,-,1,0.79877,0.8489
516,0.5,3200,2,user-defined,1,1,0.62525,0.69825
517,0.5,3200,2,user-defined,2,1,0.62525,0.69825
518,0.5,3200,2,user-defined,3,1,0.62525,0.69825
519,0.5,3200,2,sklearn,-,1,0.62522,0.79015
520,0.5,3200,3,user-defined,1,1,0.63115,0.7089
521,0.5,3200,3,user-defined,2,1,0.63115,0.7089
522,0.5,3200,3,user-defined,3,1,0.63115,0.7089
523,0.5,3200,3,sklearn,-,1,0.63119,0.7951
524,0.5,3200,4,user-defined,1,1,0.79272,0.8478
525,0.5,3200,4,user-defined,2,1,0.79563,0.84711
526,0.5,3200,4,user-defined,3,1,0.79756,0.84819
527,0.5,3200,4,sklearn,-,1,0.79759,0.84787
528,0.5,6400,1,user-defined,1,1,0.7958,0.84946
529,0.5,6400,1,user-defined,2,1,0.79817,0.85001
530,0.5,6400,1,user-defined,3,1,0.79887,0.84972
531,0.5,6400,1,sklearn,-,1,0.79898,0.84931
532,0.5,6400,2,user-defined,1,1,0.6352,0.6979
533,0.5,6400,2,user-defined,2,1,0.6352,0.6979
534,0.5,6400,2,user-defined,3,1,0.6352,0.6979
535,0.5,6400,2,sklearn,-,1,0.6352,0.79361
536,0.5,6400,3,user-defined,1,1,0.626,0.7007
537,0.5,6400,3,user-defined,2,1,0.626,0.7007
538,0.5,6400,3,user-defined,3,1,0.626,0.7007
539,0.5,6400,3,sklearn,-,1,0.62596,0.79107
540,0.5,6400,4,user-defined,1,1,0.79546,0.84799
541,0.5,6400,4,user-defined,2,1,0.79793,0.8483
542,0.5,6400,4,user-defined,3,1,0.79893,0.84843
543,0.5,6400,4,sklearn,-,1,0.79898,0.84844
544,0.5,12800,1,user-defined,1,1,0.79564,0.84973
545,0.5,12800,1,user-defined,2,1,0.79789,0.85023
546,0.5,12800,1,user-defined,3,1,0.79896,0.84978
547,0.5,12800,1,sklearn,-,1,0.79892,0.8492
548,0.5,12800,2,user-defined,1,1,0.62705,0.69815
549,0.5,12800,2,user-defined,2,1,0.62705,0.69815
550,0.5,12800,2,user-defined,3,1,0.62705,0.69815
551,0.5,12800,2,sklearn,-,1,0.62707,0.79076
552,0.5,12800,3,user-defined,1,1,0.6374,0.7091
553,0.5,12800,3,user-defined,2,1,0.6374,0.7091
554,0.5,12800,3,user-defined,3,1,0.6374,0.7091
555,0.5,12800,3,sklearn,-,1,0.6374,0.79727
556,0.5,12800,4,user-defined,1,1,0.7951,0.84885
557,0.5,12800,4,user-defined,2,1,0.79737,0.84996
558,0.5,12800,4,user-defined,3,1,0.79875,0.85028
559,0.5,12800,4,sklearn,-,1,0.79875,0.85012
560,0.1,200,1,user-defined,1,2,0.78696,0.80802
561,0.1,200,1,user-defined,2,2,0.78949,0.80788
562,0.1,200,1,user-defined,3,2,0.7895,0.8071
563,0.1,200,1,sklearn,-,2,0.78948,0.8067
564,0.1,200,2,user-defined,1,2,0.6072,0.6341
565,0.1,200,2,user-defined,2,2,0.6072,0.6341
566,0.1,200,2,user-defined,3,2,0.6072,0.6341
567,0.1,200,2,sklearn,-,2,0.60721,0.73271
568,0.1,200,3,user-defined,1,2,0.6026,0.65285
569,0.1,200,3,user-defined,2,2,0.6026,0.65285
570,0.1,200,3,user-defined,3,2,0.6026,0.65285
571,0.1,200,3,sklearn,-,2,0.60262,0.73785
572,0.1,200,4,user-defined,1,2,0.78134,0.79056
573,0.1,200,4,user-defined,2,2,0.78465,0.79496
574,0.1,200,4,user-defined,3,2,0.7851,0.7973
575,0.1,200,4,sklearn,-,2,0.78512,0.79893
576,0.1,400,1,user-defined,1,2,0.79445,0.80598
577,0.1,400,1,user-defined,2,2,0.7962,0.80838
578,0.1,400,1,user-defined,3,2,0.79793,0.80899
579,0.1,400,1,sklearn,-,2,0.79798,0.8087
580,0.1,400,2,user-defined,1,2,0.6496,0.6768
581,0.1,400,2,user-defined,2,2,0.6496,0.6768
582,0.1,400,2,user-defined,3,2,0.6496,0.6768
583,0.1,400,2,sklearn,-,2,0.64959,0.76253
584,0.1,400,3,user-defined,1,2,0.63285,0.6573
585,0.1,400,3,user-defined,2,2,0.63285,0.6573
586,0.1,400,3,user-defined,3,2,0.63285,0.6573
587,0.1,400,3,sklearn,-,2,0.63287,0.75001
588,0.1,400,4,user-defined,1,2,0.79305,0.80359
589,0.1,400,4,user-defined,2,2,0.79456,0.8068
590,0.1,400,4,user-defined,3,2,0.79529,0.80805
591,0.1,400,4,sklearn,-,2,0.7954,0.80891
592,0.1,800,1,user-defined,1,2,0.79564,0.81259
593,0.1,800,1,user-defined,2,2,0.79844,0.81107
594,0.1,800,1,user-defined,3,2,0.79908,0.81169
595,0.1,800,1,sklearn,-,2,0.79904,0.81173
596,0.1,800,2,user-defined,1,2,0.63515,0.65065
597,0.1,800,2,user-defined,2,2,0.63515,0.65065
598,0.1,800,2,user-defined,3,2,0.63515,0.65065
599,0.1,800,2,sklearn,-,2,0.63517,0.74907
600,0.1,800,3,user-defined,1,2,0.63845,0.65055
601,0.1,800,3,user-defined,2,2,0.63845,0.65055
602,0.1,800,3,user-defined,3,2,0.63845,0.65055
603,0.1,800,3,sklearn,-,2,0.63843,0.75051
604,0.1,800,4,user-defined,1,2,0.79375,0.80975
605,0.1,800,4,user-defined,2,2,0.79733,0.81173
606,0.1,800,4,user-defined,3,2,0.7984,0.81355
607,0.1,800,4,sklearn,-,2,0.79842,0.8138
608,0.1,1600,1,user-defined,1,2,0.79666,0.81279
609,0.1,1600,1,user-defined,2,2,0.79852,0.81141
610,0.1,1600,1,user-defined,3,2,0.79918,0.81131
611,0.1,1600,1,sklearn,-,2,0.79913,0.81129
612,0.1,1600,2,user-defined,1,2,0.65195,0.6654
613,0.1,1600,2,user-defined,2,2,0.65195,0.6654
614,0.1,1600,2,user-defined,3,2,0.65195,0.6654
615,0.1,1600,2,sklearn,-,2,0.65191,0.76058
616,0.1,1600,3,user-defined,1,2,0.64135,0.6609
617,0.1,1600,3,user-defined,2,2,0.64135,0.6609
618,0.1,1600,3,user-defined,3,2,0.64135,0.6609
619,0.1,1600,3,sklearn,-,2,0.64135,0.7546
620,0.1,1600,4,user-defined,1,2,0.79219,0.80426
621,0.1,1600,4,user-defined,2,2,0.79465,0.80779
622,0.1,1600,4,user-defined,3,2,0.79616,0.80824
623,0.1,1600,4,sklearn,-,2,0.79616,0.8083
624,0.1,3200,1,user-defined,1,2,0.7966,0.81293
625,0.1,3200,1,user-defined,2,2,0.79865,0.81156
626,0.1,3200,1,user-defined,3,2,0.79927,0.81132
627,0.1,3200,1,sklearn,-,2,0.79912,0.81138
628,0.1,3200,2,user-defined,1,2,0.63255,0.6513
629,0.1,3200,2,user-defined,2,2,0.63255,0.6513
630,0.1,3200,2,user-defined,3,2,0.63255,0.6513
631,0.1,3200,2,sklearn,-,2,0.63255,0.74811
632,0.1,3200,3,user-defined,1,2,0.6447,0.6654
633,0.1,3200,3,user-defined,2,2,0.6447,0.6654
634,0.1,3200,3,user-defined,3,2,0.6447,0.6654
635,0.1,3200,3,sklearn,-,2,0.64471,0.75728
636,0.1,3200,4,user-defined,1,2,0.79533,0.81259
637,0.1,3200,4,user-defined,2,2,0.79715,0.81301
638,0.1,3200,4,user-defined,3,2,0.79742,0.8108
639,0.1,3200,4,sklearn,-,2,0.79739,0.81065
640,0.1,6400,1,user-defined,1,2,0.79468,0.81081
641,0.1,6400,1,user-defined,2,2,0.79752,0.81053
642,0.1,6400,1,user-defined,3,2,0.79903,0.81125
643,0.1,6400,1,sklearn,-,2,0.79914,0.81129
644,0.1,6400,2,user-defined,1,2,0.6349,0.65385
645,0.1,6400,2,user-defined,2,2,0.6349,0.65385
646,0.1,6400,2,user-defined,3,2,0.6349,0.65385
647,0.1,6400,2,sklearn,-,2,0.6349,0.74984
648,0.1,6400,3,user-defined,1,2,0.64415,0.6677
649,0.1,6400,3,user-defined,2,2,0.64415,0.6677
650,0.1,6400,3,user-defined,3,2,0.64415,0.6677
651,0.1,6400,3,sklearn,-,2,0.64416,0.75769
652,0.1,6400,4,user-defined,1,2,0.79557,0.8122
653,0.1,6400,4,user-defined,2,2,0.79804,0.81214
654,0.1,6400,4,user-defined,3,2,0.79901,0.81242
655,0.1,6400,4,sklearn,-,2,0.79902,0.81185
656,0.1,12800,1,user-defined,1,2,0.79598,0.8123
657,0.1,12800,1,user-defined,2,2,0.79921,0.81252
658,0.1,12800,1,user-defined,3,2,0.79919,0.81218
659,0.1,12800,1,sklearn,-,2,0.79907,0.81171
660,0.1,12800,2,user-defined,1,2,0.6418,0.65705
661,0.1,12800,2,user-defined,2,2,0.6418,0.65705
662,0.1,12800,2,user-defined,3,2,0.6418,0.65705
663,0.1,12800,2,sklearn,-,2,0.64179,0.75376
664,0.1,12800,3,user-defined,1,2,0.64095,0.6575
665,0.1,12800,3,user-defined,2,2,0.64095,0.6575
666,0.1,12800,3,user-defined,3,2,0.64095,0.6575
667,0.1,12800,3,sklearn,-,2,0.64094,0.75349
668,0.1,12800,4,user-defined,1,2,0.79494,0.81101
669,0.1,12800,4,user-defined,2,2,0.79826,0.81175
670,0.1,12800,4,user-defined,3,2,0.79891,0.81164
671,0.1,12800,4,sklearn,-,2,0.79891,0.81131
672,0.2,200,1,user-defined,1,2,0.78589,0.81386
673,0.2,200,1,user-defined,2,2,0.78922,0.81587
674,0.2,200,1,user-defined,3,2,0.78986,0.81573
675,0.2,200,1,sklearn,-,2,0.78981,0.81559
676,0.2,200,2,user-defined,1,2,0.61005,0.63915
677,0.2,200,2,user-defined,2,2,0.61005,0.63915
678,0.2,200,2,user-defined,3,2,0.61005,0.63915
679,0.2,200,2,sklearn,-,2,0.61007,0.74199
680,0.2,200,3,user-defined,1,2,0.63875,0.67255
681,0.2,200,3,user-defined,2,2,0.63875,0.67255
682,0.2,200,3,user-defined,3,2,0.63875,0.67255
683,0.2,200,3,sklearn,-,2,0.63875,0.76323
684,0.2,200,4,user-defined,1,2,0.78029,0.81
685,0.2,200,4,user-defined,2,2,0.78378,0.81217
686,0.2,200,4,user-defined,3,2,0.78465,0.81236
687,0.2,200,4,sklearn,-,2,0.78457,0.8128
688,0.2,400,1,user-defined,1,2,0.79335,0.81406
689,0.2,400,1,user-defined,2,2,0.79517,0.81561
690,0.2,400,1,user-defined,3,2,0.79637,0.81637
691,0.2,400,1,sklearn,-,2,0.79645,0.81657
692,0.2,400,2,user-defined,1,2,0.63555,0.6743
693,0.2,400,2,user-defined,2,2,0.63555,0.6743
694,0.2,400,2,user-defined,3,2,0.63555,0.6743
695,0.2,400,2,sklearn,-,2,0.63554,0.76249
696,0.2,400,3,user-defined,1,2,0.64285,0.6768
697,0.2,400,3,user-defined,2,2,0.64285,0.6768
698,0.2,400,3,user-defined,3,2,0.64285,0.6768
699,0.2,400,3,sklearn,-,2,0.64286,0.76608
700,0.2,400,4,user-defined,1,2,0.78895,0.81349
701,0.2,400,4,user-defined,2,2,0.7924,0.81396
702,0.2,400,4,user-defined,3,2,0.7938,0.81606
703,0.2,400,4,sklearn,-,2,0.79422,0.82014
704,0.2,800,1,user-defined,1,2,0.79308,0.81937
705,0.2,800,1,user-defined,2,2,0.79483,0.81735
706,0.2,800,1,user-defined,3,2,0.79648,0.81901
707,0.2,800,1,sklearn,-,2,0.79655,0.81884
708,0.2,800,2,user-defined,1,2,0.62255,0.64915
709,0.2,800,2,user-defined,2,2,0.62255,0.64915
710,0.2,800,2,user-defined,3,2,0.62255,0.64915
711,0.2,800,2,sklearn,-,2,0.62258,0.74996
712,0.2,800,3,user-defined,1,2,0.6423,0.6678
713,0.2,800,3,user-defined,2,2,0.6423,0.6678
714,0.2,800,3,user-defined,3,2,0.6423,0.6678
715,0.2,800,3,sklearn,-,2,0.64226,0.76339
716,0.2,800,4,user-defined,1,2,0.79284,0.81929
717,0.2,800,4,user-defined,2,2,0.79541,0.81939
718,0.2,800,4,user-defined,3,2,0.79659,0.82088
719,0.2,800,4,sklearn,-,2,0.79651,0.82043
720,0.2,1600,1,user-defined,1,2,0.79483,0.82119
721,0.2,1600,1,user-defined,2,2,0.79666,0.81879
722,0.2,1600,1,user-defined,3,2,0.79706,0.81852
723,0.2,1600,1,sklearn,-,2,0.79698,0.81851
724,0.2,1600,2,user-defined,1,2,0.63875,0.6703
725,0.2,1600,2,user-defined,2,2,0.63875,0.6703
726,0.2,1600,2,user-defined,3,2,0.63875,0.6703
727,0.2,1600,2,sklearn,-,2,0.63873,0.76258
728,0.2,1600,3,user-defined,1,2,0.64375,0.6711
729,0.2,1600,3,user-defined,2,2,0.64375,0.6711
730,0.2,1600,3,user-defined,3,2,0.64375,0.6711
731,0.2,1600,3,sklearn,-,2,0.64376,0.76491
732,0.2,1600,4,user-defined,1,2,0.79084,0.8131
733,0.2,1600,4,user-defined,2,2,0.79352,0.81618
734,0.2,1600,4,user-defined,3,2,0.79422,0.81674
735,0.2,1600,4,sklearn,-,2,0.79419,0.81659
736,0.2,3200,1,user-defined,1,2,0.79469,0.82031
737,0.2,3200,1,user-defined,2,2,0.79651,0.81793
738,0.2,3200,1,user-defined,3,2,0.79693,0.8178
739,0.2,3200,1,sklearn,-,2,0.797,0.81792
740,0.2,3200,2,user-defined,1,2,0.6288,0.66215
741,0.2,3200,2,user-defined,2,2,0.6288,0.66215
742,0.2,3200,2,user-defined,3,2,0.6288,0.66215
743,0.2,3200,2,sklearn,-,2,0.62879,0.75628
744,0.2,3200,3,user-defined,1,2,0.629,0.65905
745,0.2,3200,3,user-defined,2,2,0.629,0.65905
746,0.2,3200,3,user-defined,3,2,0.629,0.65905
747,0.2,3200,3,sklearn,-,2,0.62904,0.75546
748,0.2,3200,4,user-defined,1,2,0.79413,0.81755
749,0.2,3200,4,user-defined,2,2,0.79498,0.81714
750,0.2,3200,4,user-defined,3,2,0.79604,0.81799
751,0.2,3200,4,sklearn,-,2,0.79595,0.81724
752,0.2,6400,1,user-defined,1,2,0.79387,0.82098
753,0.2,6400,1,user-defined,2,2,0.79659,0.81906
754,0.2,6400,1,user-defined,3,2,0.79701,0.81839
755,0.2,6400,1,sklearn,-,2,0.79702,0.81818
756,0.2,6400,2,user-defined,1,2,0.63245,0.6686
757,0.2,6400,2,user-defined,2,2,0.63245,0.6686
758,0.2,6400,2,user-defined,3,2,0.63245,0.6686
759,0.2,6400,2,sklearn,-,2,0.63244,0.75961
760,0.2,6400,3,user-defined,1,2,0.63875,0.6703
761,0.2,6400,3,user-defined,2,2,0.63875,0.6703
762,0.2,6400,3,user-defined,3,2,0.63875,0.6703
763,0.2,6400,3,sklearn,-,2,0.63873,0.76258
764,0.2,6400,4,user-defined,1,2,0.79223,0.81847
765,0.2,6400,4,user-defined,2,2,0.79371,0.81736
766,0.2,6400,4,user-defined,3,2,0.79516,0.81759
767,0.2,6400,4,sklearn,-,2,0.79525,0.81738
768,0.2,12800,1,user-defined,1,2,0.79401,0.81938
769,0.2,12800,1,user-defined,2,2,0.79555,0.81772
770,0.2,12800,1,user-defined,3,2,0.79674,0.81903
771,0.2,12800,1,sklearn,-,2,0.79688,0.8187
772,0.2,12800,2,user-defined,1,2,0.6379,0.67035
773,0.2,12800,2,user-defined,2,2,0.6379,0.67035
774,0.2,12800,2,user-defined,3,2,0.6379,0.67035
775,0.2,12800,2,sklearn,-,2,0.6379,0.76227
776,0.2,12800,3,user-defined,1,2,0.62,0.6507
777,0.2,12800,3,user-defined,2,2,0.62,0.6507
778,0.2,12800,3,user-defined,3,2,0.62,0.6507
779,0.2,12800,3,sklearn,-,2,0.61997,0.74937
780,0.2,12800,4,user-defined,1,2,0.794,0.81993
781,0.2,12800,4,user-defined,2,2,0.79551,0.81796
782,0.2,12800,4,user-defined,3,2,0.7967,0.81801
783,0.2,12800,4,sklearn,-,2,0.79664,0.81823
784,0.3,200,1,user-defined,1,2,0.78693,0.82581
785,0.3,200,1,user-defined,2,2,0.79015,0.82678
786,0.3,200,1,user-defined,3,2,0.79128,0.82708
787,0.3,200,1,sklearn,-,2,0.79132,0.82713
788,0.3,200,2,user-defined,1,2,0.61385,0.64185
789,0.3,200,2,user-defined,2,2,0.61385,0.64185
790,0.3,200,2,user-defined,3,2,0.61385,0.64185
791,0.3,200,2,sklearn,-,2,0.61383,0.75293
792,0.3,200,3,user-defined,1,2,0.608,0.64235
793,0.3,200,3,user-defined,2,2,0.608,0.64235
794,0.3,200,3,user-defined,3,2,0.608,0.64235
795,0.3,200,3,sklearn,-,2,0.60799,0.75073
796,0.3,200,4,user-defined,1,2,0.77012,0.81476
797,0.3,200,4,user-defined,2,2,0.77149,0.81414
798,0.3,200,4,user-defined,3,2,0.77196,0.81506
799,0.3,200,4,sklearn,-,2,0.77206,0.81532
800,0.3,400,1,user-defined,1,2,0.78989,0.82312
801,0.3,400,1,user-defined,2,2,0.79378,0.82658
802,0.3,400,1,user-defined,3,2,0.79441,0.82489
803,0.3,400,1,sklearn,-,2,0.79442,0.82484
804,0.3,400,2,user-defined,1,2,0.62675,0.68695
805,0.3,400,2,user-defined,2,2,0.62675,0.68695
806,0.3,400,2,user-defined,3,2,0.62675,0.68695
807,0.3,400,2,sklearn,-,2,0.62676,0.77113
808,0.3,400,3,user-defined,1,2,0.60385,0.673
809,0.3,400,3,user-defined,2,2,0.60385,0.673
810,0.3,400,3,user-defined,3,2,0.60385,0.673
811,0.3,400,3,sklearn,-,2,0.60387,0.7592
812,0.3,400,4,user-defined,1,2,0.78546,0.8152
813,0.3,400,4,user-defined,2,2,0.78902,0.81658
814,0.3,400,4,user-defined,3,2,0.791,0.81715
815,0.3,400,4,sklearn,-,2,0.79143,0.82243
816,0.3,800,1,user-defined,1,2,0.79608,0.83111
817,0.3,800,1,user-defined,2,2,0.79792,0.83035
818,0.3,800,1,user-defined,3,2,0.79837,0.8301
819,0.3,800,1,sklearn,-,2,0.79828,0.83027
820,0.3,800,2,user-defined,1,2,0.6285,0.6675
821,0.3,800,2,user-defined,2,2,0.6285,0.6675
822,0.3,800,2,user-defined,3,2,0.6285,0.6675
823,0.3,800,2,sklearn,-,2,0.62848,0.76601
824,0.3,800,3,user-defined,1,2,0.6364,0.67515
825,0.3,800,3,user-defined,2,2,0.6364,0.67515
826,0.3,800,3,user-defined,3,2,0.6364,0.67515
827,0.3,800,3,sklearn,-,2,0.6364,0.77126
828,0.3,800,4,user-defined,1,2,0.79396,0.82751
829,0.3,800,4,user-defined,2,2,0.79558,0.82865
830,0.3,800,4,user-defined,3,2,0.79658,0.82934
831,0.3,800,4,sklearn,-,2,0.79655,0.82958
832,0.3,1600,1,user-defined,1,2,0.79479,0.82975
833,0.3,1600,1,user-defined,2,2,0.79687,0.82904
834,0.3,1600,1,user-defined,3,2,0.79815,0.82981
835,0.3,1600,1,sklearn,-,2,0.79815,0.82979
836,0.3,1600,2,user-defined,1,2,0.6495,0.6882
837,0.3,1600,2,user-defined,2,2,0.6495,0.6882
838,0.3,1600,2,user-defined,3,2,0.6495,0.6882
839,0.3,1600,2,sklearn,-,2,0.64953,0.78003
840,0.3,1600,3,user-defined,1,2,0.6284,0.66955
841,0.3,1600,3,user-defined,2,2,0.6284,0.66955
842,0.3,1600,3,user-defined,3,2,0.6284,0.66955
843,0.3,1600,3,sklearn,-,2,0.62836,0.76652
844,0.3,1600,4,user-defined,1,2,0.79278,0.82414
845,0.3,1600,4,user-defined,2,2,0.79243,0.82418
846,0.3,1600,4,user-defined,3,2,0.7939,0.82595
847,0.3,1600,4,sklearn,-,2,0.79389,0.8258
848,0.3,3200,1,user-defined,1,2,0.79476,0.83021
849,0.3,3200,1,user-defined,2,2,0.79715,0.82923
850,0.3,3200,1,user-defined,3,2,0.79807,0.82959
851,0.3,3200,1,sklearn,-,2,0.79807,0.82955
852,0.3,3200,2,user-defined,1,2,0.6195,0.6651
853,0.3,3200,2,user-defined,2,2,0.6195,0.6651
854,0.3,3200,2,user-defined,3,2,0.6195,0.6651
855,0.3,3200,2,sklearn,-,2,0.61949,0.76187
856,0.3,3200,3,user-defined,1,2,0.63325,0.67675
857,0.3,3200,3,user-defined,2,2,0.63325,0.67675
858,0.3,3200,3,user-defined,3,2,0.63325,0.67675
859,0.3,3200,3,sklearn,-,2,0.63327,0.77046
860,0.3,3200,4,user-defined,1,2,0.79424,0.82943
861,0.3,3200,4,user-defined,2,2,0.79628,0.82972
862,0.3,3200,4,user-defined,3,2,0.7967,0.82931
863,0.3,3200,4,sklearn,-,2,0.7969,0.82946
864,0.3,6400,1,user-defined,1,2,0.79415,0.83069
865,0.3,6400,1,user-defined,2,2,0.79688,0.83
866,0.3,6400,1,user-defined,3,2,0.79783,0.82902
867,0.3,6400,1,sklearn,-,2,0.79796,0.82932
868,0.3,6400,2,user-defined,1,2,0.6299,0.673
869,0.3,6400,2,user-defined,2,2,0.6299,0.673
870,0.3,6400,2,user-defined,3,2,0.6299,0.673
871,0.3,6400,2,sklearn,-,2,0.62987,0.76809
872,0.3,6400,3,user-defined,1,2,0.64095,0.6808
873,0.3,6400,3,user-defined,2,2,0.64095,0.6808
874,0.3,6400,3,user-defined,3,2,0.64095,0.6808
875,0.3,6400,3,sklearn,-,2,0.64093,0.77458
876,0.3,6400,4,user-defined,1,2,0.79385,0.83101
877,0.3,6400,4,user-defined,2,2,0.79611,0.83071
878,0.3,6400,4,user-defined,3,2,0.79661,0.82993
879,0.3,6400,4,sklearn,-,2,0.79656,0.82979
880,0.3,12800,1,user-defined,1,2,0.7957,0.83088
881,0.3,12800,1,user-defined,2,2,0.79764,0.82997
882,0.3,12800,1,user-defined,3,2,0.79819,0.82983
883,0.3,12800,1,sklearn,-,2,0.79825,0.83017
884,0.3,12800,2,user-defined,1,2,0.6231,0.6653
885,0.3,12800,2,user-defined,2,2,0.6231,0.6653
886,0.3,12800,2,user-defined,3,2,0.6231,0.6653
887,0.3,12800,2,sklearn,-,2,0.62314,0.76331
888,0.3,12800,3,user-defined,1,2,0.62805,0.6726
889,0.3,12800,3,user-defined,2,2,0.62805,0.6726
890,0.3,12800,3,user-defined,3,2,0.62805,0.6726
891,0.3,12800,3,sklearn,-,2,0.62804,0.76727
892,0.3,12800,4,user-defined,1,2,0.79584,0.83268
893,0.3,12800,4,user-defined,2,2,0.79793,0.83111
894,0.3,12800,4,user-defined,3,2,0.79834,0.83033
895,0.3,12800,4,sklearn,-,2,0.7983,0.8302
896,0.4,200,1,user-defined,1,2,0.78666,0.83652
897,0.4,200,1,user-defined,2,2,0.78946,0.83682
898,0.4,200,1,user-defined,3,2,0.79056,0.83743
899,0.4,200,1,sklearn,-,2,0.79058,0.83747
900,0.4,200,2,user-defined,1,2,0.61375,0.64315
901,0.4,200,2,user-defined,2,2,0.61375,0.64315
902,0.4,200,2,user-defined,3,2,0.61375,0.64315
903,0.4,200,2,sklearn,-,2,0.61377,0.76336
904,0.4,200,3,user-defined,1,2,0.6114,0.6701
905,0.4,200,3,user-defined,2,2,0.6114,0.6701
906,0.4,200,3,user-defined,3,2,0.6114,0.6701
907,0.4,200,3,sklearn,-,2,0.61141,0.76978
908,0.4,200,4,user-defined,1,2,0.76552,0.81498
909,0.4,200,4,user-defined,2,2,0.76919,0.81815
910,0.4,200,4,user-defined,3,2,0.76951,0.8171
911,0.4,200,4,sklearn,-,2,0.76986,0.82078
912,0.4,400,1,user-defined,1,2,0.79304,0.83793
913,0.4,400,1,user-defined,2,2,0.79543,0.83945
914,0.4,400,1,user-defined,3,2,0.79637,0.83786
915,0.4,400,1,sklearn,-,2,0.79648,0.8382
916,0.4,400,2,user-defined,1,2,0.63675,0.68815
917,0.4,400,2,user-defined,2,2,0.63675,0.68815
918,0.4,400,2,user-defined,3,2,0.63675,0.68815
919,0.4,400,2,sklearn,-,2,0.63678,0.78414
920,0.4,400,3,user-defined,1,2,0.6271,0.68705
921,0.4,400,3,user-defined,2,2,0.6271,0.68705
922,0.4,400,3,user-defined,3,2,0.6271,0.68705
923,0.4,400,3,sklearn,-,2,0.62709,0.78023
924,0.4,400,4,user-defined,1,2,0.7905,0.82723
925,0.4,400,4,user-defined,2,2,0.79392,0.82824
926,0.4,400,4,user-defined,3,2,0.7951,0.82886
927,0.4,400,4,sklearn,-,2,0.7955,0.83516
928,0.4,800,1,user-defined,1,2,0.79422,0.84063
929,0.4,800,1,user-defined,2,2,0.7971,0.84144
930,0.4,800,1,user-defined,3,2,0.7979,0.84095
931,0.4,800,1,sklearn,-,2,0.79796,0.84096
932,0.4,800,2,user-defined,1,2,0.6295,0.6859
933,0.4,800,2,user-defined,2,2,0.6295,0.6859
934,0.4,800,2,user-defined,3,2,0.6295,0.6859
935,0.4,800,2,sklearn,-,2,0.62949,0.78078
936,0.4,800,3,user-defined,1,2,0.6304,0.68785
937,0.4,800,3,user-defined,2,2,0.6304,0.68785
938,0.4,800,3,user-defined,3,2,0.6304,0.68785
939,0.4,800,3,sklearn,-,2,0.63041,0.78166
940,0.4,800,4,user-defined,1,2,0.79201,0.83854
941,0.4,800,4,user-defined,2,2,0.79544,0.84045
